_id,area_name,attachments,author_id,channel_name,content,is_command,message_id,sent_date
611b19aa24f0a2b76548bfbd,matematicas,"[{""attachment_id"":877010486674202600,""content_type"":""image/jpeg"",""filename"":""image0.jpg"",""size"":1723240,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877010486674202664/image0.jpg""}]",821846046497439746,calculo-iii,,false,877010487135572008,2021-08-17T02:06:34.392Z
611b1b9a24f0a2b76548bfbe,matematicas,"[{""attachment_id"":877012569599115300,""content_type"":""image/jpeg"",""filename"":""image0.jpg"",""size"":5491665,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877012569599115274/image0.jpg""}]",750909000501035041,calculo-iii,,false,877012570211496007,2021-08-17T02:14:50.984Z
611b1ba624f0a2b76548bfc0,matematicas,null,750909000501035041,calculo-iii,!tutoria 2201143 30 limites,false,877012618232086568,2021-08-17T02:15:02.688Z
611b1be424f0a2b76548bfc1,bienvenida,null,829142061454327808,bienvenida,!acceder calculo,false,877012875435208756,2021-08-17T02:16:04.408Z
611b1c9d24f0a2b76548bfc2,quimica,null,322471174447693834,quimica-i,"Hola, buenas noches",false,877013655940661278,2021-08-17T02:19:09.868Z
611b1ce524f0a2b76548bfc3,quimica,null,322471174447693834,quimica-i,¿Aún hay tutoría?,false,877013956500267028,2021-08-17T02:20:21.517Z
611b1d2224f0a2b76548bfc4,matematicas,"[{""attachment_id"":877014213455913000,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":221446,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877014213455913001/unknown.png""}]",340578212738236416,calculo-iii,,false,877014213661454356,2021-08-17T02:21:22.908Z
611b1e4124f0a2b76548bfc5,geometria descriptiva,"[{""attachment_id"":877015413576310800,""content_type"":""image/jpeg"",""filename"":""WhatsApp_Image_2021-08-16_at_9.23.43_PM.jpeg"",""size"":34234,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877015413576310794/WhatsApp_Image_2021-08-16_at_9.23.43_PM.jpeg""}]",828679879192084510,geometria-descriptiva,,false,877015413463056475,2021-08-17T02:26:09.037Z
611b1e4924f0a2b76548bfc6,geometria descriptiva,"[{""attachment_id"":877015447726342100,""content_type"":""image/jpeg"",""filename"":""WhatsApp_Image_2021-08-16_at_9.22.57_PM.jpeg"",""size"":55011,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877015447726342154/WhatsApp_Image_2021-08-16_at_9.22.57_PM.jpeg""}]",828679879192084510,geometria-descriptiva,,false,877015447923482694,2021-08-17T02:26:17.207Z
611b1e4f24f0a2b76548bfc7,geometria descriptiva,"[{""attachment_id"":877015474033008600,""content_type"":""image/jpeg"",""filename"":""WhatsApp_Image_2021-08-16_at_9.23.17_PM.jpeg"",""size"":35212,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877015474033008671/WhatsApp_Image_2021-08-16_at_9.23.17_PM.jpeg""}]",828679879192084510,geometria-descriptiva,,false,877015474238537758,2021-08-17T02:26:23.415Z
611b1ee924f0a2b76548bfc8,quimica,null,751637729149845596,quimica-i,Claro buenas noches,false,877016119838380082,2021-08-17T02:28:57.367Z
611b1ef824f0a2b76548bfc9,quimica,null,751637729149845596,quimica-i,¿En que te podemos ayudar?,false,877016184107708466,2021-08-17T02:29:12.605Z
611b1f6b24f0a2b76548bfca,quimica,null,322471174447693834,quimica-i,Tengo unas dudas sobre dos ejercicios,false,877016666574311444,2021-08-17T02:31:07.617Z
611b1f7824f0a2b76548bfcb,quimica,null,751637729149845596,quimica-i,¿Puedes tomarle foto?,false,877016721507098634,2021-08-17T02:31:20.791Z
611b1f9424f0a2b76548bfcc,quimica,null,322471174447693834,quimica-i,"Síp, te la envío por acá o por dm?",false,877016839295754271,2021-08-17T02:31:48.975Z
611b1f9924f0a2b76548bfcd,quimica,null,751637729149845596,quimica-i,Dm,false,877016860892225576,2021-08-17T02:31:53.992Z
611b211824f0a2b76548bfce,matematicas,"[{""attachment_id"":877018465985265700,""content_type"":""image/jpeg"",""filename"":""image0.jpg"",""size"":1705595,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877018465985265674/image0.jpg""}]",821846046497439746,calculo-iii,,false,877018466119450635,2021-08-17T02:38:16.779Z
611b216824f0a2b76548bfcf,geometria descriptiva,"[{""attachment_id"":877018800212561900,""content_type"":""image/jpeg"",""filename"":""20210816_213902.jpg"",""size"":2576543,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877018800212561950/20210816_213902.jpg""}]",620794336652558346,geometria-descriptiva,,false,877018800925605938,2021-08-17T02:39:36.512Z
611b216a24f0a2b76548bfd0,bienvenida,null,687110859117428922,bienvenida,!horas,false,877018808492101732,2021-08-17T02:39:38.492Z
611b22dc24f0a2b76548bfd1,matematicas,"[{""attachment_id"":877020362011971600,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":2337,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877020362011971624/unknown.png""}]",750909000501035041,calculo-iii,,false,877020362204926012,2021-08-17T02:45:48.787Z
611b248624f0a2b76548bfd3,matematicas,null,750909000501035041,calculo-iii,!salida,false,877022146474442772,2021-08-17T02:52:54.386Z
611b25ef24f0a2b76548bfd4,matematicas,null,750909000501035041,calculo-ii,!horas,false,877023660752371742,2021-08-17T02:58:55.428Z
611b264224f0a2b76548bfd5,matematicas,null,750909000501035041,calculo-iii,!entrada,false,876996324808089610,2021-08-17T03:00:18.166Z
611b264924f0a2b76548bfd7,idiomas,null,849831706231177216,tutora-camila,!salida,false,877024037421871176,2021-08-17T03:00:25.394Z
611b265124f0a2b76548bfd9,geometria descriptiva,null,687110859117428922,geometria-descriptiva,!salida,false,877024073295728680,2021-08-17T03:00:33.758Z
611b265724f0a2b76548bfdb,fisica,null,693549958724583515,fisica-i,!salida,false,877024095940788284,2021-08-17T03:00:39.337Z
611b265724f0a2b76548bfdc,idiomas,null,849831706231177216,tutora-camila,!entrada,false,876995910918365224,2021-08-17T03:00:39.492Z
611b266824f0a2b76548bfdd,fisica,null,693549958724583515,fisica-i,!entrada,false,876994221624684634,2021-08-17T03:00:56.598Z
611b266924f0a2b76548bfde,geometria descriptiva,null,687110859117428922,geometria-descriptiva,!horas,false,877024172734292071,2021-08-17T03:00:57.461Z
611b26c024f0a2b76548bfe0,quimica,null,751637729149845596,quimica-i,"!tutoria 2210638 30 propiedades intensivas y extensivas, también conversión de unidades",false,877024538817364018,2021-08-17T03:02:24.753Z
611b26cc24f0a2b76548bfe2,quimica,null,751637729149845596,quimica-i,!salida,false,877024589404839946,2021-08-17T03:02:36.866Z
611b273024f0a2b76548bfe3,null,null,301180833253949440,test-i,!help,false,877025008554225744,2021-08-17T03:04:16.615Z
611b27de24f0a2b76548bfe4,quimica,null,751637729149845596,quimica-i,!entrada,false,876995865510817853,2021-08-17T03:07:10.162Z
611b27de24f0a2b76548bfe5,geometria descriptiva,null,687110859117428922,geometria-descriptiva,!entrada,false,876993764969824336,2021-08-17T03:07:10.168Z
611b293bc994068dcd3a5b0a,null,null,301180833253949440,test-i,a,false,877027202955366420,2021-08-17T03:12:59.618Z
611b29dd62e6e41aeba8eb52,null,null,301180833253949440,test-i,aa,false,877027883212763197,2021-08-17T03:15:41.871Z
611b2a6062e6e41aeba8eb53,quimica,null,301180833253949440,quimica-i,a,false,877028428912672829,2021-08-17T03:17:52.043Z
611b3962e13f1d4d1f0578c7,bienvenida,null,764688008187478057,bienvenida,!validar Laura Ortiz 2202702,false,877044539204972575,2021-08-17T04:21:54.386Z
611b54bfe13f1d4d1f0578c9,bienvenida,null,870403571470979153,bienvenida,!validar Alfredo 2183231,false,877073923265679380,2021-08-17T06:18:39.177Z
611b54d2e13f1d4d1f0578ca,bienvenida,null,870403571470979153,bienvenida,!acceder matematicas,false,877074004190572555,2021-08-17T06:18:58.262Z
611bb22de13f1d4d1f0578cd,bienvenida,null,825843763989315625,bienvenida,!validar Diana 21211830,false,877174241534038047,2021-08-17T12:57:17.846Z
611bb655e13f1d4d1f0578cf,bienvenida,null,365135805334683649,bienvenida,!validar 2202809 Brandon,false,877178706743922748,2021-08-17T13:15:01.578Z
611bb672e13f1d4d1f0578d0,bienvenida,null,365135805334683649,bienvenida,!acceder matematicas,false,877178828919824424,2021-08-17T13:15:30.433Z
611bbb14e13f1d4d1f0578d1,bienvenida,null,825843763989315625,bienvenida,!acceder Matemáticas Física Química Geometría Descriptiva Idiomas,false,877183781763690536,2021-08-17T13:35:16.442Z
611bc0d6e13f1d4d1f0578d3,bienvenida,null,856893400547721237,bienvenida,!acceder geometría,false,877189984317231104,2021-08-17T13:59:50.023Z
611bc167e13f1d4d1f0578d4,bienvenida,null,568279469702250516,bienvenida,!validar Michael 2200148,false,877190590457081926,2021-08-17T14:02:15.562Z
611bc192e13f1d4d1f0578d5,bienvenida,null,568279469702250516,bienvenida,!acceder matematicas,false,877190775425884172,2021-08-17T14:02:58.585Z
611bcd4de13f1d4d1f0578d9,bienvenida,null,753048021977006144,bienvenida,!validar Mariana Córdoba 2210274,false,877203368039292978,2021-08-17T14:53:01.224Z
611bcd8be13f1d4d1f0578da,bienvenida,null,753048021977006144,bienvenida,!acceder Matemáticas Física Química Geometría Descriptiva Idiomas,false,877203610637856838,2021-08-17T14:54:03.950Z
611bd270e13f1d4d1f0578db,matematicas,null,830066868647624757,algebra-lineal,"Buenos días, algún tutor disponible?",false,877208886682202165,2021-08-17T15:14:56.483Z
611bd5cbe13f1d4d1f0578dd,bienvenida,null,729838324776304740,bienvenida,! acceder física,false,877212488565923901,2021-08-17T15:29:15.119Z
611bd620e13f1d4d1f0578de,bienvenida,null,729838324776304740,bienvenida,!acceder Física,false,877212846180667402,2021-08-17T15:30:40.643Z
611bd644e13f1d4d1f0578df,bienvenida,null,729838324776304740,bienvenida,! validar David 2200150,false,877212997825732648,2021-08-17T15:31:16.530Z
611bda0ae13f1d4d1f0578e0,bienvenida,null,729838324776304740,bienvenida,!validar David 2200150,false,877217045865967676,2021-08-17T15:47:22.292Z
611bda53e13f1d4d1f0578e1,bienvenida,null,729838324776304740,bienvenida,!acceder física,false,877217351358115880,2021-08-17T15:48:35.782Z
611bdc81e13f1d4d1f0578e3,bienvenida,null,558864485440290816,bienvenida,! Validar Camila 2201578,false,877219697584648272,2021-08-17T15:57:53.894Z
611be46be13f1d4d1f0578e4,bienvenida,null,696172017497669662,bienvenida,! validar Santiago 2172311,false,877228195034837042,2021-08-17T16:31:39.832Z
611be7c2e13f1d4d1f0578e5,bienvenida,null,558864485440290816,bienvenida,!validar Camila 2201578,false,877231777591210004,2021-08-17T16:45:54.590Z
611be7fce13f1d4d1f0578e6,bienvenida,null,558864485440290816,bienvenida,!acceder matematicas,false,877232020206526475,2021-08-17T16:46:52.188Z
611be812e13f1d4d1f0578e7,bienvenida,null,558864485440290816,bienvenida,!acceder física,false,877232115035570176,2021-08-17T16:47:14.909Z
611be9b1e13f1d4d1f0578e8,bienvenida,null,749312609114652802,bienvenida,!validar Deisy 2200502,false,877233853482287124,2021-08-17T16:54:09.427Z
611be9e0e13f1d4d1f0578e9,bienvenida,null,749312609114652802,bienvenida,!acceder matematicas,false,877234053139529778,2021-08-17T16:54:56.879Z
611c1685e13f1d4d1f0578ee,bienvenida,null,877279756184330331,bienvenida,!validar Sergio 2201438,false,877281983733059654,2021-08-17T20:05:25.018Z
611c1993e13f1d4d1f0578ef,fisica,null,689643217989533744,fisica-ii,¿hay algún tutor disponible?,false,877285267520753665,2021-08-17T20:18:27.325Z
611c2291e13f1d4d1f0578f1,matematicas,null,876184308191207504,algebra-lineal,buenas tardes,false,877294922896646224,2021-08-17T20:56:49.218Z
611c22efe13f1d4d1f0578f2,idiomas,null,417511214650884097,tutor-carlos,"Buenas tardes muchachos, voy a estar pendiente de las dudas que tengan desde las 4:00 PM hasta las 6:00 PM",false,877295318255939615,2021-08-17T20:58:23.441Z
611c236ae13f1d4d1f0578f5,matematicas,"[{""attachment_id"":877295836416078000,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":62205,""url"":""https://cdn.discordapp.com/attachments/841838095699804160/877295836416077936/unknown.png""}]",876184308191207504,algebra-lineal,me podrian ayudar con el ejercicio?,false,877295836604792845,2021-08-17T21:00:26.841Z
611c23d5e13f1d4d1f0578f8,matematicas,null,830066868647624757,calculo-i,buenas tardes,false,877296283856019516,2021-08-17T21:02:13.478Z
611c23e2e13f1d4d1f0578f9,matematicas,null,830066868647624757,calculo-i,tutores disponibles?,false,877296340160372828,2021-08-17T21:02:26.941Z
611c2457e13f1d4d1f0578fa,matematicas,"[{""attachment_id"":877296830549991400,""content_type"":""image/jpeg"",""filename"":""1.jpg"",""size"":35773,""url"":""https://cdn.discordapp.com/attachments/840380130655600662/877296830549991474/1.jpg""}]",830066868647624757,calculo-i,que me ayuden a entender este ejercicio,false,877296830747136041,2021-08-17T21:04:23.878Z
611c2529e13f1d4d1f0578fc,fisica,null,752265486204534811,fisica-iii,"Buenas tardes, hay algún tutor disponible?",false,877297710259130379,2021-08-17T21:07:53.568Z
611c2890e13f1d4d1f0578fe,bienvenida,null,755179349618982932,bienvenida,!acceder geometria,false,877301361010671656,2021-08-17T21:22:24.351Z
611c2abbe13f1d4d1f0578ff,geometria descriptiva,null,573180246086647858,geometria-descriptiva,"Hola, hay algún tutor disponible?",false,877303691886080071,2021-08-17T21:31:39.783Z
611c2b99e13f1d4d1f057900,matematicas,null,876184308191207504,algebra-lineal,"es que me da la ecuacion del plano pero lo grafico y no veo que pase por los tres puntos solo por dos
lo hice restando A-C y me daria ese vector igual con B-C y me dan los doc vectores
despues hago el producto cruz
y me da el vector normal para poder hallar la ecuacion normal del plano
seria eso",false,877304622862188554,2021-08-17T21:35:21.643Z
611c2be1e13f1d4d1f057901,fisica,null,725848431733637213,fisica-iii,Hola María,false,877304923262431272,2021-08-17T21:36:33.268Z
611c2be9e13f1d4d1f057902,fisica,null,725848431733637213,fisica-iii,¿En qué puedo ayudarte?,false,877304956842020935,2021-08-17T21:36:41.273Z
611c2d58e13f1d4d1f057903,matematicas,null,706674115926294668,algebra-lineal,"Buenas tardes, Algún tutor disponible?",false,877306497342771251,2021-08-17T21:42:48.622Z
611c2f24e13f1d4d1f057905,matematicas,null,203740894308859904,calculo-i,!tutoría 2211665 20 Ejercicio calculo 1 transformaciones de funciones,false,877308424369602581,2021-08-17T21:50:28.283Z
611c2f5de13f1d4d1f057906,matematicas,null,203740894308859904,algebra-lineal,Hola Oscar,false,877308664472555552,2021-08-17T21:51:25.300Z
611c2f63e13f1d4d1f057907,matematicas,null,203740894308859904,algebra-lineal,Cuéntanos en qué te podemos ayudar r,false,877308689793568798,2021-08-17T21:51:31.276Z
611c2fbee13f1d4d1f057909,fisica,"[{""attachment_id"":877309072599306400,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":103309,""url"":""https://cdn.discordapp.com/attachments/841836693740453898/877309072599306320/unknown.png""}]",752265486204534811,fisica-iii,,false,877309072788062218,2021-08-17T21:53:02.603Z
611c2fc9e13f1d4d1f05790a,matematicas,null,706674115926294668,algebra-lineal,"En un ejercicio de teorema del binomio, ya entre al chat de voz",false,877309117943910441,2021-08-17T21:53:13.416Z
611c2fe8e13f1d4d1f05790b,fisica,null,752265486204534811,fisica-iii,"Es que no se como proceder en el punto c, luego de plantear la ecuación de onda.",false,877309247954772029,2021-08-17T21:53:44.352Z
611c30b4e13f1d4d1f05790c,fisica,null,725848431733637213,fisica-iii,Okay ¿Puedes entrar al chat de voz?,false,877310102972018709,2021-08-17T21:57:08.218Z
611c316ae13f1d4d1f05790d,fisica,null,752265486204534811,fisica-iii,"Si, ya entro",false,877310867451023421,2021-08-17T22:00:10.498Z
611c329ce13f1d4d1f05790f,matematicas,null,346065512687599618,calculo-iii,!tutoria 2211665 30 transformación de funciones,false,877312151180701726,2021-08-17T22:05:16.857Z
611c32efe13f1d4d1f057911,matematicas,null,346065512687599618,calculo-iii,!tutoria 2201777 40 vectores y planos,false,877312499077226518,2021-08-17T22:06:39.751Z
611c32f4e13f1d4d1f057912,fisica,null,752265486204534811,fisica-iii,Me escuchas?,false,877312519390244945,2021-08-17T22:06:44.345Z
611c3335e13f1d4d1f057913,fisica,null,725848431733637213,fisica-iii,"Sí, yo te escuchaba pero ahora no",false,877312790682042469,2021-08-17T22:07:49.082Z
611c3340e13f1d4d1f057914,geometria descriptiva,null,770677437260234795,geometria-descriptiva,Hola sí David,false,877312839877021696,2021-08-17T22:08:00.744Z
611c3344e13f1d4d1f057915,fisica,null,752265486204534811,fisica-iii,"Creo que se cayó la red, dame un momento",false,877312857434365962,2021-08-17T22:08:04.930Z
611c3346e13f1d4d1f057916,geometria descriptiva,null,770677437260234795,geometria-descriptiva,Cuéntame qué duda tienes,false,877312865227386890,2021-08-17T22:08:06.787Z
611c334be13f1d4d1f057917,fisica,null,725848431733637213,fisica-iii,"Dale, no te preocupes",false,877312883350962207,2021-08-17T22:08:11.145Z
611c3453e13f1d4d1f057918,matematicas,"[{""attachment_id"":877313991347687400,""content_type"":""image/jpeg"",""filename"":""20210817_171158.jpg"",""size"":4378342,""url"":""https://cdn.discordapp.com/attachments/841838095699804160/877313991347687454/20210817_171158.jpg""}]",203740894308859904,algebra-lineal,,false,877313991364472834,2021-08-17T22:12:35.376Z
611c3467e13f1d4d1f057919,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Hola yo también,false,877314076877926401,2021-08-17T22:12:55.694Z
611c3483e13f1d4d1f05791b,matematicas,null,203740894308859904,algebra-lineal,!tutoría 2201777 30 Álgebra 1 ejercicio  de planos,false,877314191088828416,2021-08-17T22:13:23.146Z
611c34b4e13f1d4d1f05791c,geometria descriptiva,null,770677437260234795,geometria-descriptiva,Hola,false,877314399621238884,2021-08-17T22:14:12.613Z
611c34c7e13f1d4d1f05791d,geometria descriptiva,"[{""attachment_id"":877314479359135700,""content_type"":""application/pdf"",""filename"":""PARCIAL_VALLEJO.pdf"",""size"":723241,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877314479359135754/PARCIAL_VALLEJO.pdf""}]",683342068625833985,geometria-descriptiva,,false,877314479623397436,2021-08-17T22:14:31.685Z
611c34d5e13f1d4d1f05791e,geometria descriptiva,null,770677437260234795,geometria-descriptiva,por favor vamos al canal de voz,false,877314539048288258,2021-08-17T22:14:45.934Z
611c34dce13f1d4d1f05791f,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Ok,false,877314565547884625,2021-08-17T22:14:52.264Z
611c34dce13f1d4d1f057920,geometria descriptiva,null,770677437260234795,geometria-descriptiva,canal tutores I,false,877314565648576576,2021-08-17T22:14:52.271Z
611c3505e13f1d4d1f057921,geometria descriptiva,"[{""attachment_id"":877314739909329000,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":227808,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877314739909328986/unknown.png""}]",770677437260234795,geometria-descriptiva,Ejercicio Vallejo,false,877314740165173318,2021-08-17T22:15:33.826Z
611c3510e13f1d4d1f057922,geometria descriptiva,"[{""attachment_id"":877314785794990200,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":32998,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877314785794990150/unknown.png""}]",770677437260234795,geometria-descriptiva,,false,877314785971142686,2021-08-17T22:15:44.724Z
611c35cae13f1d4d1f057924,geometria descriptiva,null,770677437260234795,geometria-descriptiva,!tutoria 2210452 60 Rumbo y pendiente,false,877315563184082954,2021-08-17T22:18:50.206Z
611c373de13f1d4d1f057925,fisica,null,711688124245344319,fisica-iii,"Buenas, algun tutor disponible?",false,877317119807729694,2021-08-17T22:25:01.151Z
611c37f4e13f1d4d1f057926,matematicas,"[{""attachment_id"":877317888179068900,""content_type"":""image/jpeg"",""filename"":""image0.jpg"",""size"":1568300,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877317888179068958/image0.jpg""}]",821846046497439746,calculo-iii,,false,877317888493625424,2021-08-17T22:28:04.418Z
611c3837e13f1d4d1f057928,matematicas,null,203740894308859904,algebra-lineal,!tutoria 2210253 10 Teorema del binomio,false,877318168614436945,2021-08-17T22:29:11.414Z
611c39e5e13f1d4d1f057929,geometria descriptiva,"[{""attachment_id"":877319973209526300,""content_type"":""image/jpeg"",""filename"":""20210817_173616.jpg"",""size"":2201068,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877319973209526322/20210817_173616.jpg""}]",683342068625833985,geometria-descriptiva,,false,877319973628936242,2021-08-17T22:36:21.565Z
611c39f8e13f1d4d1f05792a,matematicas,"[{""attachment_id"":877320053262004200,""content_type"":""image/jpeg"",""filename"":""image0.jpg"",""size"":5710820,""url"":""https://cdn.discordapp.com/attachments/841837958645415967/877320053262004254/image0.jpg""}]",750909000501035041,calculo-iii,,false,877320053832437780,2021-08-17T22:36:40.739Z
611c3b15e13f1d4d1f05792b,geometria descriptiva,"[{""attachment_id"":877321247082545200,""content_type"":""image/jpeg"",""filename"":""IMG-20210817-WA0029.jpeg"",""size"":855355,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877321247082545152/IMG-20210817-WA0029.jpeg""}]",683342068625833985,geometria-descriptiva,,false,877321247191609385,2021-08-17T22:41:25.279Z
611c3be8e13f1d4d1f05792d,geometria descriptiva,null,770677437260234795,geometria-descriptiva,!tutoria 2210298 120 líneas y punto,false,877322130721767475,2021-08-17T22:44:56.013Z
611c3d35e13f1d4d1f05792e,fisica,null,725848431733637213,fisica-iii,"Hola Maria, ¿En qué podemos ayudarte?",false,877323530507812916,2021-08-17T22:50:29.706Z
611c3d45e13f1d4d1f05792f,fisica,null,711688124245344319,fisica-iii,"Podrias ingresar al chat de voz para explicarte mejor, por favor",false,877323598426165259,2021-08-17T22:50:45.839Z
611c3da6e13f1d4d1f057931,fisica,null,725848431733637213,fisica-iii,!tutoria 2192924 60 Función de Onda,false,877324003365244988,2021-08-17T22:52:22.699Z
611c3e4fe13f1d4d1f057933,idiomas,null,417511214650884097,tutor-carlos,!salida,false,877324713939058698,2021-08-17T22:55:11.941Z
611c3e97e13f1d4d1f057934,matematicas,null,750909000501035041,calculo-iii,!Salida,false,877325014247026738,2021-08-17T22:56:23.336Z
611c3e9ae13f1d4d1f057936,quimica,null,564297053354852353,quimica-i,!tutoría 2211490 5 mezclas,false,877325027710742580,2021-08-17T22:56:26.885Z
611c3eafe13f1d4d1f057938,matematicas,null,750909000501035041,calculo-iii,!salida,false,877325115115860038,2021-08-17T22:56:47.576Z
611c3f29e13f1d4d1f05793a,geometria descriptiva,null,683342068625833985,geometria-descriptiva,En ese caso te envío la foto al grupo o al interno?,false,877325628091793448,2021-08-17T22:58:49.692Z
611c3f4ee13f1d4d1f05793b,geometria descriptiva,null,683342068625833985,geometria-descriptiva,<@770677437260234795>,false,877325780969996298,2021-08-17T22:59:26.135Z
611c3f5fe13f1d4d1f05793c,geometria descriptiva,null,770677437260234795,geometria-descriptiva,me escuchas?,false,877325854596804639,2021-08-17T22:59:43.731Z
611c3f62e13f1d4d1f05793d,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Si,false,877325864797343764,2021-08-17T22:59:46.127Z
611c3f65e13f1d4d1f05793f,geometria descriptiva,null,770677437260234795,geometria-descriptiva,!tutoria 2190529 60 proyecciones y visibilidad,false,877325877766148166,2021-08-17T22:59:49.436Z
611c3f70e13f1d4d1f057940,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Listo,false,877325924910137365,2021-08-17T23:00:00.510Z
611c3f74e13f1d4d1f057942,quimica,null,564297053354852353,quimica-i,!salida,false,877325938826809345,2021-08-17T23:00:04.084Z
611c3f77e13f1d4d1f057943,idiomas,null,417511214650884097,tutor-carlos,!entrada,false,877295752148299776,2021-08-17T23:00:07.283Z
611c3f7ae13f1d4d1f057945,matematicas,null,346065512687599618,calculo-iii,!salida,false,877325965729083422,2021-08-17T23:00:10.486Z
611c3f7ce13f1d4d1f057947,matematicas,null,750909000501035041,calculo-iii,!entrada,false,877308861479022613,2021-08-17T23:00:12.649Z
611c3f92e13f1d4d1f057949,matematicas,null,346065512687599618,calculo-iii,!entrada,false,877297629917229077,2021-08-17T23:00:34.724Z
611c3fb0e13f1d4d1f05794b,fisica,null,725848431733637213,fisica-iii,!tutoria 2192199 10 Circuitos RLC,false,877326193039376434,2021-08-17T23:01:04.620Z
611c3fbbe13f1d4d1f05794d,fisica,null,725848431733637213,fisica-iii,!salida,false,877326237238980668,2021-08-17T23:01:15.232Z
611c3fcde13f1d4d1f05794e,geometria descriptiva,null,687110859117428922,geometria-descriptiva,"Buenas noches compañeros, mi nombre es **Sebastian Fragozo** y hoy **17 de Agosto** los estaré acompañando y ayudando a resolver sus dudas en el área de Geometría Descriptiva en la franja de **6:00 pm a 8:00 pm**. No duden en enviar imágenes de sus dudas y estar activos en el chat de voz.",false,877326315374665778,2021-08-17T23:01:33.549Z
611c3fe0e13f1d4d1f057951,matematicas,null,203740894308859904,ecuaciones-diferenciales,!tutoria 2183232 15 Ecuaciones existencia y unicidad,false,877326394781220905,2021-08-17T23:01:52.735Z
611c3fe1e13f1d4d1f057952,fisica,null,725848431733637213,fisica-i,!horas,false,877326396899328060,2021-08-17T23:01:53.140Z
611c401ee13f1d4d1f057953,quimica,null,564297053354852353,quimica-i,!horas,false,877326654635122728,2021-08-17T23:02:54.582Z
611c404ee13f1d4d1f057954,matematicas,"[{""attachment_id"":877326855064158200,""content_type"":""image/png"",""filename"":""unknown.png"",""size"":7373,""url"":""https://cdn.discordapp.com/attachments/841838095699804160/877326855064158238/unknown.png""}]",639666953060876298,algebra-lineal,,false,877326855315787786,2021-08-17T23:03:42.284Z
611c40a2e13f1d4d1f057955,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Buenas tardes,false,877327209826766919,2021-08-17T23:05:06.866Z
611c40c8e13f1d4d1f057956,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Si tengo una duda,false,877327368912515132,2021-08-17T23:05:44.737Z
611c40cae13f1d4d1f057957,geometria descriptiva,null,687110859117428922,geometria-descriptiva,"hola, ¿en que puedo ayudarte?",false,877327374373511188,2021-08-17T23:05:46.031Z
611c4134e13f1d4d1f057958,geometria descriptiva,"[{""attachment_id"":877327822157398100,""content_type"":""image/jpeg"",""filename"":""20210817_180712.jpg"",""size"":3575670,""url"":""https://cdn.discordapp.com/attachments/841840454231654400/877327822157398107/20210817_180712.jpg""}]",683342068625833985,geometria-descriptiva,,false,877327822396485663,2021-08-17T23:07:32.901Z
611c4155e13f1d4d1f05795a,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Ese es el desarrollo de un parcial antiguo  que está en un pdf más arriba,false,877327961320198208,2021-08-17T23:08:05.974Z
611c4176e13f1d4d1f05795b,geometria descriptiva,null,683342068625833985,geometria-descriptiva,Me preguntaba si así serían la visibilidad de la proyección del plano superior,false,877328096355831878,2021-08-17T23:08:38.185Z
611c41c9e13f1d4d1f05795c,geometria descriptiva,null,687110859117428922,geometria-descriptiva,"vale, dame un segundo mientras lo reviso",false,877328446253043782,2021-08-17T23:10:01.590Z
611c41cbe13f1d4d1f05795d,quimica,null,564297053354852353,quimica-i,!entrada,false,877295735882805368,2021-08-17T23:10:03.305Z
611c41eee13f1d4d1f05795e,matematicas,null,203740894308859904,calculo-iii,!entrada,false,877298146810679407,2021-08-17T23:10:38.196Z
611c41f5e13f1d4d1f05795f,fisica,null,725848431733637213,fisica-ii,!entrada,false,877296163173326888,2021-08-17T23:10:45.158Z
611c41fce13f1d4d1f057960,geometria descriptiva,null,770677437260234795,geometria-descriptiva,!entrada,false,877296191036076063,2021-08-17T23:10:52.073Z
611c422ee13f1d4d1f057961,matematicas,null,870403571470979153,ecuaciones-diferenciales,buenas tardes,false,877328871039574107,2021-08-17T23:11:42.958Z
